1e-6
3e-6
5e-6
7e-6
1e-5
1.2e-5
1.5e-5
1.7e-5
2e-5
2.2e-5
2.5e-5
2.7e-5
3e-5
3.2e-5
3.5e-5
3.7e-5
4e-5
4.2e-5
4.5e-5
4.7e-5
5e-5
5.2e-5
5.5e-5
5.7e-5
6e-5
6.2e-5
6.5e-5
6.7e-5
7e-5
7.2e-5
7.5e-5
7.7e-5
8e-5
8.2e-5
8.4e-5
8.6e-5
8.8e-5
9e-5
9.2e-5
9.4e-5
9.6e-5
9.8e-5
1e-4
1.02e-4
1.04e-4
1.06e-4
1.08e-4
1.10e-4
1.12e-4
1.14e-4
1.16e-4
1.18e-4
1.20e-4
