step,Delta_s,engineering_shear_strain,alpha_min,alpha_mean,alpha_max,max_alpha_x,max_alpha_y,notch_tip_alpha_max,bulk_alpha_max,bottom_right_alpha_max,HI_max,HII_max,HII_over_HI_peak_ratio,He_current_max,max_He_current_x,max_He_current_y,mechanics_drive_max,max_mechanics_drive_x,max_mechanics_drive_y,drive_location_classification,notch_tip_He_current_max,notch_tip_mechanics_drive_max,bottom_right_He_current_max,bottom_right_mechanics_drive_max,alpha_ge_0p3_notch_connected_component_count,alpha_ge_0p3_notch_connected_x_span,alpha_ge_0p3_notch_connected_area_fraction,alpha_ge_0p3_reaches_right_boundary,alpha_ge_0p3_component_centroid_x,alpha_ge_0p3_component_centroid_y,alpha_ge_0p3_crack_angle_deg,alpha_ge_0p3_principal_direction_angle_deg,alpha_ge_0p5_notch_connected_component_count,alpha_ge_0p5_notch_connected_x_span,alpha_ge_0p5_notch_connected_area_fraction,alpha_ge_0p5_reaches_right_boundary,alpha_ge_0p5_component_centroid_x,alpha_ge_0p5_component_centroid_y,alpha_ge_0p5_crack_angle_deg,alpha_ge_0p5_principal_direction_angle_deg,alpha_ge_0p8_notch_connected_component_count,alpha_ge_0p8_notch_connected_x_span,alpha_ge_0p8_notch_connected_area_fraction,alpha_ge_0p8_reaches_right_boundary,alpha_ge_0p8_component_centroid_x,alpha_ge_0p8_component_centroid_y,alpha_ge_0p8_crack_angle_deg,alpha_ge_0p8_principal_direction_angle_deg,alpha_ge_0p95_notch_connected_component_count,alpha_ge_0p95_notch_connected_x_span,alpha_ge_0p95_notch_connected_area_fraction,alpha_ge_0p95_reaches_right_boundary,alpha_ge_0p95_component_centroid_x,alpha_ge_0p95_component_centroid_y,alpha_ge_0p95_crack_angle_deg,alpha_ge_0p95_principal_direction_angle_deg
10,2.5e-05,0.0025,-0.00059804454213,0.0026285608764737,0.0495586805045604,0.0050444970838725,0.0049571054987609,0.0495586805045604,0.0113316178321838,0.00888635776937,0.0028880857862532,0.0018240424105897,0.6315748719348412,0.0047238776460289,0.0050210845656692,0.0049986438825726,0.0047238776460289,0.0050210845656692,0.0049986438825726,notch-dominated,0.0047238776460289,0.0047238776460289,8.986693865153939e-05,8.986693865153939e-05,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
11,2.7e-05,0.0026999999999999,-0.0004128232540097,0.0032030504662543,0.0594866387546062,0.0049478271976113,0.0049321353435516,0.0594866387546062,0.013614535331726,0.010344436392188,0.0034066694788634,0.00215157517232,0.6315773178670244,0.0055721038952469,0.0050210845656692,0.0049986438825726,0.0055721038952469,0.0050210845656692,0.0049986438825726,notch-dominated,0.0055721038952469,0.0055721038952469,0.0001051536019076,0.0001051536019076,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
12,3e-05,0.003,-0.0004602291155606,0.0040467171929776,0.0863121300935745,0.0049478271976113,0.0049321353435516,0.0863121300935745,0.0154276490211486,0.0127437515184283,0.004380804952234,0.0027667391113936,0.6315595287990843,0.0071653658524155,0.0050210845656692,0.0049986438825726,0.0071653658524155,0.0050210845656692,0.0049986438825726,notch-dominated,0.0071653658524155,0.0071653658524155,0.0001297040726058,0.0001297040726058,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
13,3.2e-05,0.0031999999999999,-0.0003883317694999,0.0047403704375028,0.0958635956048965,0.0049478271976113,0.0049321353435516,0.0958635956048965,0.0178913678973913,0.0143096847459673,0.0050632250495254,0.0031977728940546,0.6315683902603426,0.0082815960049629,0.0050210845656692,0.0049986438825726,0.0082815960049629,0.0050210845656692,0.0049986438825726,notch-dominated,0.0082815960049629,0.0082815960049629,0.0001477452606195,0.0001477452606195,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
14,3.5e-05,0.0034999999999999,-0.0003631662984844,0.0058549493551254,0.1253610253334045,0.0050444970838725,0.0049571054987609,0.1253610253334045,0.0216167978942394,0.0172754731029272,0.0065240995027124,0.0041204788722097,0.6315781772636373,0.0106711201369762,0.0050210845656692,0.0049986438825726,0.0106711201369762,0.0050210845656692,0.0049986438825726,notch-dominated,0.0106711201369762,0.0106711201369762,0.0001767710928106,0.0001767710928106,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
15,3.7e-05,0.0036999999999999,-0.0003262413083575,0.0064968005754053,0.1417848169803619,0.0050444970838725,0.0049571054987609,0.1417848169803619,0.0238556768745183,0.0189966969192028,0.0075077530927956,0.004741733893752,0.6315782944836242,0.0122800301760435,0.0050210845656692,0.0049986438825726,0.0122800301760435,0.0050210845656692,0.0049986438825726,notch-dominated,0.0122800301760435,0.0122800301760435,0.0001969582081073,0.0001969582081073,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
16,4e-05,0.004,-0.0003050728118978,0.0077166454866528,0.1793433427810669,0.0050444970838725,0.0049571054987609,0.1793433427810669,0.0287366211414337,0.0220880918204784,0.0094295367598533,0.0059554916806519,0.6315783937560632,0.0154233900830149,0.0050210845656692,0.0049986438825726,0.0154233900830149,0.0050210845656692,0.0049986438825726,notch-dominated,0.0154233900830149,0.0154233900830149,0.0002293350553372,0.0002293350553372,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
17,4.2e-05,0.0042,-0.0003035017871297,0.0086301732808351,0.2086919993162155,0.0050444970838725,0.0049571054987609,0.2086919993162155,0.0314464569091796,0.0244082324206829,0.0110412472859025,0.0069734142161905,0.6315784834467187,0.018059579655528,0.0050210845656692,0.0049986438825726,0.018059579655528,0.0050210845656692,0.0049986438825726,notch-dominated,0.018059579655528,0.018059579655528,0.0002521288988646,0.0002521288988646,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
18,4.5e-05,0.0045,-0.0003137671446893,0.0099792415276169,0.255147784948349,0.0050444970838725,0.0049571054987609,0.255147784948349,0.0361468009650707,0.0278435852378606,0.0140283722430467,0.0088594881817698,0.6315407110872105,0.0229449272155761,0.0050210845656692,0.0049986438825726,0.0229449272155761,0.0050210845656692,0.0049986438825726,notch-dominated,0.0229449272155761,0.0229449272155761,0.0002888018789235,0.0002888018789235,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
19,4.7e-05,0.0046999999999999,-0.0003140582412015,0.010920244269073,0.2913850247859955,0.0050444970838725,0.0049571054987609,0.2913850247859955,0.0396454334259033,0.0301615893840789,0.01630668528378,0.0102989552542567,0.6315787098988723,0.0266719795763492,0.0050210845656692,0.0049986438825726,0.0266719795763492,0.0050210845656692,0.0049986438825726,notch-dominated,0.0266719795763492,0.0266719795763492,0.00031279027462,0.00031279027462,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
20,5e-05,0.005,-0.0004153842455707,0.0124434577301144,0.3584118783473968,0.0050444970838725,0.0049571054987609,0.3584118783473968,0.045184027403593,0.0338921770453453,0.0219319239258766,0.0138513930141925,0.6315630612711453,0.0358725376427173,0.0050210845656692,0.0049986438825726,0.0358725376427173,0.0050210845656692,0.0049986438825726,notch-dominated,0.0358725376427173,0.0358725376427173,0.0003526227665133,0.0003526227665133,7,0.00015190336853265762,0.0001844493915920278,False,0.005031458102166653,0.004949060468269246,-58.30227482359112,30.870226486982432,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
21,5.2e-05,0.0052,-0.0003968701639678,0.0135627230629324,0.4014801681041717,0.0050444970838725,0.0049571054987609,0.4014801681041717,0.0483328104019165,0.0359891578555107,0.0261777639389038,0.0165333207696676,0.6315788013160584,0.0428175814449787,0.0050210845656692,0.0049986438825726,0.0428175814449787,0.0050210845656692,0.0049986438825726,notch-dominated,0.0428175814449787,0.0428175814449787,0.0003785418230108,0.0003785418230108,14,0.00022599706426262856,0.0003854571952351179,False,0.005040148173325828,0.004947022800999028,-52.84374139328234,35.32889100141634,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
22,5.5e-05,0.0055,-0.000359029014362,0.0154017880558967,0.5044106245040894,0.0050444970838725,0.0049571054987609,0.5044106245040894,0.0544234737753868,0.0395959727466106,0.0376072973012924,0.0237498451024293,0.6315222525074441,0.0615101233124733,0.0050210845656692,0.0049986438825726,0.0615101233124733,0.0050210845656692,0.0049986438825726,notch-dominated,0.0615101233124733,0.0615101233124733,0.0004165066929999,0.0004165066929999,24,0.0003256211057305336,0.0007927928104922422,False,0.0050504901058351,0.004933095769956708,-52.95951821495066,48.69979148543024,1,0.0,2.4035344665276506e-05,False,0.005044497083872557,0.004957105498760939,-43.94943053592187,,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
23,5.7e-05,0.0057,-0.0003388266195543,0.0167053621262311,0.5776113271713257,0.0050444970838725,0.0049571054987609,0.5776113271713257,0.0582608506083488,0.0417770743370056,0.0486837401986122,0.0307460650801658,0.6315468974802035,0.0796278491616249,0.0050210845656692,0.0049986438825726,0.0796278491616249,0.0050210845656692,0.0049986438825726,notch-dominated,0.0796278491616249,0.0796278491616249,0.0004398978198878,0.0004398978198878,28,0.00033863354474306107,0.0009835487195369891,False,0.005067632417194545,0.004935637399155114,-43.58094365393615,50.799714006861045,6,0.0001359567977488041,0.00016816424154716497,False,0.00502007935817043,0.0049420232729365425,-70.89725000542116,29.980285396107774,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
24,6e-05,0.006,-0.0003174232842866,0.0189286340028047,0.723801851272583,0.0050444970838725,0.0049571054987609,0.723801851272583,0.0642830654978752,0.0445135831832885,0.0902157202363014,0.0548793263733387,0.6083122346038325,0.1454485356807708,0.0050210845656692,0.0049986438825726,0.1454485356807708,0.0050210845656692,0.0049986438825726,notch-dominated,0.1454485356807708,0.1454485356807708,0.000472202693345,0.000472202693345,42,0.0004527084529399872,0.0015829486258882276,False,0.005067221565349471,0.004935361788652483,-43.87762324786646,51.527675759947236,14,0.00020400667563080788,0.0003872038871503981,False,0.005056988148550902,0.004950107208320073,-41.20195732778109,34.14752859743166,0,0.0,0.0,False,,,,,0,0.0,0.0,False,,,,
25,6.2e-05,0.0062,-0.0004104411927983,0.0203957501798868,0.8076879382133484,0.0050444970838725,0.0049571054987609,0.8076879382133484,0.0687303990125656,0.0466335713863372,0.1348676681518554,0.0810999795794487,0.6013300347725555,0.2164900451898574,0.0050210845656692,0.0049986438825726,0.2164900451898574,0.0050210845656692,0.0049986438825726,notch-dominated,0.2164900451898574,0.2164900451898574,0.0004934655735269,0.0004934655735269,50,0.0005211560055613518,0.0020246494122766355,False,0.005094190128147602,0.004922565389424562,-39.42395271652282,43.988752611618224,18,0.00025597959756851196,0.0005679388698924516,False,0.005075948183528251,0.00495171254604227,-32.44798520297002,38.683328460889754,1,0.0,2.4035344665276506e-05,False,0.005044497083872557,0.004957105498760939,-43.94943053592187,,0,0.0,0.0,False,,,,
26,6.5e-05,0.0065,-0.0003643131349235,0.0225720833986997,0.9127709865570068,0.0050444970838725,0.0049571054987609,0.9127709865570068,0.0735711902379989,0.0495633892714977,0.2505862116813659,0.1573282927274704,0.6278409800437142,0.4089279174804687,0.0050210845656692,0.0049986438825726,0.4089279174804687,0.0050210845656692,0.0049986438825726,notch-dominated,0.4089279174804687,0.4089279174804687,0.0005215735873207,0.0005215735873207,57,0.0005772411823272705,0.0024650240247789256,False,0.005107412588570202,0.004920584092472206,-36.4775105787694,25.095167117206216,26,0.0003392668440937996,0.0009405718769957039,False,0.005093612224580004,0.004945388618999949,-30.258377938095876,26.29869137602057,6,9.073643013834953e-05,0.0001492487148089376,False,0.005065316800028086,0.004955752364670237,-34.11493640228699,-33.59042466913681,0,0.0,0.0,False,,,,
27,6.7e-05,0.0067,-0.0004045307869091,0.024037804454565,0.949302613735199,0.0050444970838725,0.0049571054987609,0.949302613735199,0.0774812325835228,0.050955843180418,0.3546709716320038,0.2174923866987228,0.613222970286913,0.5735642910003662,0.0050210845656692,0.0049986438825726,0.5735642910003662,0.0050210845656692,0.0049986438825726,notch-dominated,0.5735642910003662,0.5735642910003662,0.00053888495313,0.00053888495313,62,0.0005772411823272705,0.0027477925989734704,False,0.005116174425629358,0.004915343792808633,-36.08079229458305,50.716819207987776,28,0.00036461418494582176,0.0010271373357508599,False,0.005100889347626695,0.004946858339410808,-27.777217257541295,7.411209545360322,8,0.00013074930757284164,0.00020407068096519264,False,0.005085725744720548,0.004957436060067266,-26.40499241913133,0.05621185269208695,0,0.0,0.0,False,,,,
28,7e-05,0.0069999999999999,-0.0004207168822176,0.0260216128081083,0.9803838729858398,0.0050444970838725,0.0049571054987609,0.9803838729858398,0.0827788338065147,0.0533726438879966,0.5594595074653625,0.3457697927951813,0.6180425717701986,0.9067029356956482,0.0050210845656692,0.0049986438825726,0.9067029356956482,0.0050210845656692,0.0049986438825726,notch-dominated,0.9067029356956482,0.9067029356956482,0.0005658759619109,0.0005658759619109,71,0.0007053734734654427,0.00357606892719353,False,0.005155021370664029,0.004903930213144967,-31.78730787454015,-13.933760145916466,36,0.0004473598673939705,0.001518668365356574,False,0.00512652229776399,0.004913931699573166,-34.2259624805049,-28.805897874668915,11,0.00018272222951054573,0.0003290884995130269,False,0.005095911085266958,0.004953552630137314,-25.839760661827626,-18.956713501019777,2,3.9286911487579346e-05,4.211040679166254e-05,False,0.005064140539616346,0.00495866546407342,-32.79922926647009,4.540557660789432
29,7.2e-05,0.0072,-0.000458267488284,0.027341641485691,0.9893944263458252,0.0050444970838725,0.0049571054987609,0.9893944263458252,0.0876538977026939,0.0548308193683624,0.7474991679191589,0.4498991072177887,0.6018723853167482,1.1830461025238037,0.0050444970838725,0.0049571054987609,1.1830461025238037,0.0050444970838725,0.0049571054987609,notch-dominated,1.1830461025238037,1.1830461025238037,0.0005799206555821,0.0005799206555821,74,0.0007053734734654427,0.003811426389373732,False,0.005159407803738439,0.004891057001628183,-34.34960898081541,-28.32299154331716,39,0.0004891469143331051,0.0016652434645344956,False,0.005139164662418457,0.00491993548348546,-29.912772613821048,-23.976607366576815,13,0.0001957346685230732,0.0004229931772369201,False,0.005101368225251253,0.0049524397875827094,-25.135154868677432,-38.77230380689278,3,6.732391193509102e-05,6.697976505363389e-05,False,0.005080034025013447,0.004945913950602214,-34.05036334194966,-30.247484185040037
30,7.5e-05,0.0074999999999999,-0.0005579029675573,0.0292966328561306,0.9944151639938354,0.0050837839953601,0.0049602254293859,0.9944151639938354,0.0998164117336273,0.0568900629878044,1.1114810705184937,0.6507573127746582,0.5854866358372501,1.766430139541626,0.0050444970838725,0.0049571054987609,1.766430139541626,0.0050444970838725,0.0049571054987609,notch-dominated,1.766430139541626,1.766430139541626,0.0006044665933586,0.0006044665933586,81,0.0008418443612754345,0.004374639739030723,False,0.005185971467721241,0.00488259693906631,-32.26405768284532,-23.039464824500897,44,0.0005688383243978024,0.0021050135533295907,False,0.005169021283191713,0.004901902623135935,-30.130226294841908,-31.644624992782354,15,0.0002596038393676281,0.0005371715428400623,False,0.005123587759832541,0.004944838148852189,-24.052998184097707,-30.335144460618608,4,6.732391193509102e-05,8.326491509849673e-05,False,0.0050849581602960825,0.004957256373018026,-26.707601628781553,-43.40416341141474
31,7.7e-05,0.0077,-0.0005507336463779,0.030618442222476,1.0003403425216677,0.0050837839953601,0.0049602254293859,1.0003403425216677,0.1046180948615074,0.0578403994441032,1.4783697128295898,0.8712774515151978,0.589350176721071,2.355259418487549,0.0050444970838725,0.0049571054987609,2.355259418487549,0.0050444970838725,0.0049571054987609,notch-dominated,2.355259418487549,2.355259418487549,0.0006159011973068,0.0006159011973068,87,0.0008726827800273895,0.004969293012724181,False,0.00521755075596016,0.0048627627092873915,-32.24491097335245,-23.736295894040495,48,0.0006172792054712772,0.002456048130572792,False,0.005184704806500425,0.004888164772031208,-31.194103478164873,-30.21610338481716,17,0.0003280513919889927,0.0006763963212261269,False,0.005139245569486828,0.004932643051314003,-25.814343460170086,-29.078460128688334,5,0.00010733678936958313,0.00011656707494741746,False,0.005098333302885294,0.004953566752374172,-25.27680597032345,-20.60864931462143
32,8e-05,0.008,-0.000609983340837,0.0323345772922039,1.000342845916748,0.0050837839953601,0.0049602254293859,1.000342845916748,0.1506743878126144,0.0605082921683788,1.9636352062225344,1.1730709075927734,0.5973975735795766,3.144262313842773,0.0050444970838725,0.0049571054987609,3.144262313842773,0.0050444970838725,0.0049571054987609,notch-dominated,3.144262313842773,3.144262313842773,0.000641496211756,0.000641496211756,93,0.0009496193379163742,0.005475052618061263,False,0.005244327498780143,0.004848284010965658,-31.83835373297134,-23.604282250539597,51,0.0007236707024276257,0.00267188273732063,False,0.0051972758591028985,0.004885781565498488,-30.06990862252823,-28.764292974055195,20,0.0003841365687549114,0.0008852192517073958,False,0.005171417817473411,0.004909745021723211,-27.767720245736076,-32.17651359710507,7,0.00018272222951054573,0.000210292952431158,False,0.005102365410753659,0.004954875579902104,-23.78870391718705,-22.938446021199013
33,8.2e-05,0.0082,-0.0004865082446485,0.0337538905441761,1.0003585815429688,0.0050837839953601,0.0049602254293859,1.0003585815429688,0.1787490248680114,0.0620922856032848,2.324280023574829,1.3862411975860596,0.596417464128943,3.7194504737854,0.0050444970838725,0.0049571054987609,3.7194504737854,0.0050444970838725,0.0049571054987609,notch-dominated,3.7194504737854,3.7194504737854,0.0006588188698515,0.0006588188698515,98,0.0010190876200795174,0.005890626673555416,False,0.005262309865912004,0.004845426132788463,-30.509979705549764,-24.244168837025597,57,0.0007537500932812691,0.0031200613193453496,False,0.0052223924155298035,0.004876145259722283,-29.11429984316592,-26.73279296990526,21,0.0003841365687549114,0.0009714694201868351,False,0.00517929323194992,0.004911194910250959,-26.34950989896532,-29.676437539180796,8,0.0001957346685230732,0.00027620785305458784,False,0.005116672138683498,0.0049420862342230976,-26.39890198610796,-31.534212331187064
34,8.4e-05,0.0084,-0.0005777183687314,0.0349768958985805,1.0004581212997437,0.0050837839953601,0.0049602254293859,1.0004581212997437,0.2116826474666595,0.0626548379659652,2.7673559188842773,1.6601017713546753,0.5998873365100009,4.438150882720947,0.0050444970838725,0.0049571054987609,4.438150882720947,0.0050444970838725,0.0049571054987609,notch-dominated,4.438150882720947,4.438150882720947,0.0006669504800811,0.0006669504800811,106,0.0010763155296444893,0.006520305718267948,False,0.005290371181337901,0.00483996164545698,-28.861398687001923,-25.209691507302722,60,0.0007845885120332241,0.0033925520231324387,False,0.0052447168622165915,0.004868405195884407,-28.2688350500071,-25.143531933347788,22,0.0004638279788196087,0.001091455459719447,False,0.00519318501888351,0.004907057218422944,-25.692561100665536,-26.582795180634974,9,0.0002596038393676281,0.0003319813953475753,False,0.0051348961682783235,0.004929617719931735,-27.553369296635704,-32.81807193009027
35,8.6e-05,0.0086,-0.0004507584380917,0.0362404286861419,1.000468134880066,0.0050837839953601,0.0049602254293859,1.000468134880066,0.2526549100875854,0.0635327920317649,3.474153995513916,2.1139090061187744,0.6084672725643163,5.59317684173584,0.0050444970838725,0.0049571054987609,5.59317684173584,0.0050444970838725,0.0049571054987609,notch-dominated,5.59317684173584,5.59317684173584,0.0006776057416573,0.0006776057416573,108,0.0011201458983123302,0.006678479499410421,False,0.005314664966944192,0.004830133984796703,-28.36156458239303,-24.290085420531796,62,0.0008516558445990086,0.0036861594637792997,False,0.005264430216723873,0.004865088868105123,-27.030474465227748,-25.840221162959466,24,0.0004899441264569759,0.001272045296449683,False,0.005214149229383717,0.004890067444648594,-27.173495425832268,-30.153960249045383,9,0.0002596038393676281,0.0003319813953475753,False,0.0051348961682783235,0.004929617719931735,-27.553369296635704,-32.81807193009027
